,M
118346,1
118347,-1
118348,2
118349,-1
118350,-1
118351,1
118352,0
118353,0
118354,0
118355,0
118356,-1
118357,1
118358,0
118359,-1
118360,2
118361,-2
118362,1
118363,-1
118364,1
118365,-1
118366,2
118367,-3
118368,3
118369,-3
118370,2
118371,0
118372,-1
118373,1
118374,-1
118375,1
118376,-1
118377,2
118378,-3
118379,2
118380,-1
118381,1
118382,0
118383,-1
118384,1
118385,-2
118386,3
118387,-2
118388,1
118389,0
118390,-2
118391,3
118392,-2
118393,1
118394,0
118395,-1
118396,1
118397,-1
118398,1
118399,-1
118400,2
118401,-3
118402,2
118403,-1
118404,1
118405,-1
118406,0
118407,1
118408,-2
118409,3
118410,-2
118411,0
118412,2
118413,-3
118414,3
118415,-3
118416,3
118417,-2
118418,1
118419,0
118420,-1
118421,0
118422,2
118423,-3
118424,3
118425,-2
118426,1
118427,0
118428,0
118429,0
118430,0
118431,0
118432,1
118433,-1
118434,1
118435,-1
118436,0
118437,1
118438,-1
118439,1
118440,-1
118441,0
118442,0
118443,0
118444,0
118445,0
118446,0
118447,0
118448,0
118449,-1
118450,2
118451,-2
118452,2
118453,-2
118454,1
118455,1
118456,-2
118457,2
118458,-2
118459,1
118460,0
118461,0
118462,0
118463,0
118464,-1
118465,2
118466,-2
118467,2
118468,-2
118469,1
118470,0
118471,0
118472,1
118473,-3
118474,5
118475,-6
118476,6
118477,-5
118478,3
118479,-1
118480,1
118481,-1
118482,0
118483,1
118484,-2
118485,3
118486,-3
118487,2
118488,0
118489,-2
118490,2
118491,-1
118492,1
118493,-2
118494,2
118495,-1
118496,1
118497,-1
118498,0
118499,0
118500,1
118501,0
118502,-1
118503,1
118504,-1
118505,0
118506,1
118507,-1
118508,1
118509,0
118510,-2
118511,2
118512,-1
118513,1
118514,-1
118515,1
118516,-1
118517,0
118518,1
118519,-1
118520,0
118521,1
118522,-2
118523,2
118524,-1
118525,0
118526,1
118527,-2
118528,3
118529,-4
118530,4
118531,-3
118532,2
118533,0
118534,-2
118535,2
118536,-2
118537,2
118538,-1
118539,0
118540,1
118541,-2
118542,3
118543,-4
118544,4
118545,-3
118546,2
118547,-1
118548,0
118549,0
118550,1
118551,-2
118552,2
118553,-1
118554,1
118555,-2
118556,3
118557,-4
118558,4
118559,-3
118560,2
118561,-1
118562,1
118563,-2
118564,2
118565,-2
118566,2
118567,-1
118568,0
118569,1
118570,-3
118571,3
118572,-2
118573,2
118574,-1
118575,-1
118576,1
118577,-1
118578,2
118579,-2
118580,1
118581,0
118582,-1
118583,1
118584,-1
118585,2
118586,-2
118587,1
118588,-1
118589,0
118590,2
118591,-2
118592,1
118593,0
118594,-2
118595,3
118596,-3
118597,2
118598,0
118599,-2
118600,3
118601,-4
118602,5
118603,-5
118604,4
118605,-3
118606,2
118607,-1
118608,1
118609,-1
118610,1
118611,-1
118612,0
118613,1
118614,-2
118615,4
118616,-5
118617,5
118618,-5
118619,3
118620,-1
118621,1
118622,0
118623,-1
118624,1
118625,-1
118626,0
118627,1
118628,-1
118629,1
118630,0
118631,-1
118632,0
118633,1
118634,-1
118635,1
118636,-1
118637,1
118638,-1
118639,1
118640,-1
118641,1
118642,-1
118643,1
118644,-1
118645,0
118646,0
118647,2
118648,-4
118649,5
118650,-6
118651,6
118652,-4
118653,2
118654,-1
118655,0
118656,1
118657,-1
118658,0
118659,1
118660,-2
118661,2
118662,-1
118663,-1
118664,3
118665,-4
118666,3
118667,-1
118668,-1
118669,2
118670,-1
118671,-1
118672,2
118673,-3
118674,4
118675,-4
118676,4
118677,-4
118678,4
118679,-4
118680,4
118681,-4
118682,4
118683,-4
118684,4
118685,-3
118686,1
118687,1
118688,-3
118689,3
118690,-1
118691,-1
118692,3
118693,-4
118694,3
118695,-1
118696,-1
118697,2
118698,-2
118699,2
118700,-2
118701,1
118702,0
118703,0
118704,0
118705,0
118706,0
118707,0
118708,0
118709,1
118710,-2
118711,3
118712,-4
118713,3
118714,-2
118715,2
118716,-2
118717,1
118718,-1
118719,1
118720,0
118721,0
118722,-1
118723,2
118724,-3
118725,4
118726,-3
118727,0
118728,3
118729,-5
118730,6
118731,-6
118732,5
118733,-5
118734,6
118735,-6
118736,5
118737,-4
118738,3
118739,-3
118740,5
118741,-7
118742,7
118743,-6
118744,5
118745,-3
118746,0
118747,2
118748,-3
118749,3
118750,-2
118751,1
118752,0
118753,-1
118754,2
118755,-3
118756,3
118757,-2
118758,1
118759,0
118760,-1
118761,1
118762,0
118763,-1
118764,1
118765,-2
118766,3
118767,-2
118768,1
118769,-1
118770,1
118771,-1
118772,1
118773,-1
118774,0
118775,2
118776,-3
118777,2
118778,-1
118779,0
118780,1
118781,0
118782,-1
118783,1
118784,-1
118785,1
118786,-1
118787,2
118788,-3
118789,4
118790,-5
118791,4
118792,-2
118793,0
118794,2
118795,-3
118796,3
118797,-2
118798,1
118799,-1
118800,1
118801,-1
118802,1
118803,0
118804,-1
118805,1
118806,-1
118807,1
118808,0
118809,-1
118810,1
118811,0
118812,-1
118813,2
118814,-3
118815,3
118816,-2
118817,1
118818,0
118819,-1
118820,1
118821,-1
118822,1
118823,0
118824,-1
118825,1
118826,-1
118827,2
118828,-3
118829,3
118830,-2
118831,1
118832,1
118833,-3
118834,3
118835,-2
118836,1
118837,0
118838,-1
118839,1
118840,-1
118841,1
118842,-1
118843,1
118844,-1
118845,1
118846,-1
118847,1
118848,-1
118849,1
118850,0
118851,-1
118852,1
118853,-1
118854,1
118855,0
118856,-1
118857,1
118858,-2
118859,3
118860,-2
118861,1
118862,-1
118863,0
118864,0
118865,1
118866,-1
118867,1
118868,-1
118869,0
118870,0
118871,1
118872,-1
118873,0
118874,1
118875,-2
118876,3
118877,-3
118878,2
118879,-1
118880,0
118881,1
118882,-2
118883,3
118884,-3
118885,2
118886,-1
118887,0
118888,0
118889,1
118890,-1
118891,1
118892,-1
118893,1
118894,-1
118895,1
118896,0
118897,-2
118898,4
118899,-5
118900,5
118901,-4
118902,2
118903,0
118904,-1
118905,1
118906,-1
118907,1
118908,0
118909,0
118910,0
118911,-2
118912,4
118913,-3
118914,2
118915,-2
118916,1
118917,0
118918,1
118919,-1
118920,-1
118921,3
118922,-4
118923,4
118924,-3
118925,2
118926,-1
118927,1
118928,-1
118929,1
118930,-1
118931,1
118932,-1
118933,2
118934,-3
118935,3
118936,-3
118937,3
118938,-2
118939,1
118940,-1
118941,1
118942,-1
118943,1
118944,0
118945,-1
118946,1
118947,-1
118948,1
118949,-1
118950,2
118951,-3
118952,3
118953,-3
118954,2
118955,0
118956,-1
118957,1
118958,-2
118959,2
118960,-1
118961,1
118962,-2
118963,2
118964,-2
118965,1
118966,0
118967,0
118968,0
118969,-1
118970,1
118971,-2
118972,4
118973,-4
118974,3
118975,-2
118976,0
118977,1
118978,-1
118979,1
118980,0
118981,-1
118982,1
118983,-2
118984,3
118985,-3
118986,3
118987,-2
118988,-1
118989,4
118990,-5
118991,4
118992,-3
118993,2
118994,-1
118995,1
118996,-1
118997,0
118998,1
118999,-1
119000,1
119001,0
119002,-1
119003,2
119004,-3
119005,4
119006,-4
119007,4
119008,-4
119009,3
119010,-2
119011,1
119012,0
119013,0
119014,-1
119015,1
119016,0
119017,-2
119018,4
119019,-4
119020,3
119021,-2
119022,1
119023,0
119024,-1
119025,1
119026,0
119027,-1
119028,3
119029,-5
119030,5
119031,-4
119032,3
119033,-3
119034,3
119035,-2
119036,1
119037,0
119038,-1
119039,1
119040,0
119041,0
119042,-1
119043,2
119044,-2
119045,1
119046,1
119047,-3
119048,4
119049,-4
119050,4
119051,-4
119052,4
119053,-3
119054,1
119055,1
119056,-1
119057,0
119058,1
119059,-2
119060,3
119061,-2
119062,1
119063,-2
119064,3
119065,-3
119066,3
119067,-2
119068,0
119069,2
119070,-4
119071,4
119072,-2
119073,1
119074,0
119075,-1
119076,0
119077,1
119078,0
119079,-1
119080,1
119081,0
119082,-1
119083,1
119084,0
119085,-1
119086,2
119087,-3
119088,3
119089,-2
119090,2
119091,-3
119092,2
119093,0
119094,-1
119095,2
119096,-3
119097,3
119098,-2
119099,1
119100,-1
119101,1
119102,-1
119103,2
119104,-3
119105,3
119106,-3
119107,3
119108,-3
119109,2
119110,-1
119111,1
119112,-1
119113,1
119114,-2
119115,2
119116,-1
119117,0
119118,1
119119,-1
119120,0
119121,1
119122,-2
119123,3
119124,-2
119125,0
119126,1
119127,-2
119128,3
119129,-2
119130,1
119131,-1
119132,0
119133,1
119134,-1
119135,2
119136,-3
119137,3
119138,-3
119139,3
119140,-3
119141,3
119142,-2
119143,1
119144,0
119145,-1
119146,2
119147,-3
119148,4
119149,-5
119150,5
119151,-4
119152,4
119153,-5
119154,5
119155,-5
119156,5
119157,-3
119158,0
119159,2
119160,-3
119161,4
119162,-3
119163,1
119164,0
119165,0
119166,0
119167,1
119168,-2
119169,3
119170,-4
119171,4
119172,-3
119173,2
119174,-1
119175,0
119176,0
119177,0
119178,0
119179,0
119180,0
119181,0
119182,0
119183,0
119184,-1
119185,2
119186,-2
119187,2
119188,-2
119189,1
119190,-1
119191,1
119192,-1
119193,1
119194,-1
119195,1
119196,-1
119197,1
119198,-2
119199,3
119200,-3
119201,3
119202,-3
119203,2
119204,0
119205,-1
119206,2
119207,-3
119208,3
119209,-3
119210,3
119211,-1
119212,-1
119213,2
119214,-3
119215,2
119216,0
119217,0
119218,0
119219,-1
119220,1
119221,0
119222,0
119223,0
119224,0
119225,0
119226,0
119227,1
119228,-2
119229,1
119230,1
119231,-2
119232,3
119233,-4
119234,4
119235,-4
119236,5
119237,-4
119238,2
119239,-1
119240,0
119241,1
119242,0
119243,-1
119244,0
119245,1
119246,-2
119247,3
119248,-3
119249,2
119250,-2
119251,2
119252,-1
119253,0
119254,1
119255,-2
119256,2
119257,-2
119258,2
119259,-2
119260,2
119261,-2
119262,2
119263,-2
119264,2
119265,-3
119266,4
119267,-4
119268,4
119269,-3
119270,1
119271,0
119272,-1713
119273,-1690
119274,-1668
119275,-1640
119276,-1618
119277,-1586
119278,-1560
119279,-1530
119280,-1500
119281,-1468
119282,-1437
119283,-1401
119284,-1368
119285,-1332
119286,-1295
119287,-1259
119288,-1221
119289,-1183
119290,-1148
119291,-1112
119292,-1079
119293,-1046
119294,-1018
119295,-990
119296,-966
119297,-945
119298,-919
119299,-905
119300,-877
119301,-863
119302,-831
119303,-806
119304,-769
119305,-727
119306,-674
119307,-616
119308,-540
119309,-459
119310,-362
119311,-252
119312,-132
119313,0
119314,141
119315,294
119316,450
119317,619
119318,783
119319,954
119320,1126
119321,1289
119322,1456
119323,1611
119324,1759
119325,1903
119326,2031
119327,2148
119328,2259
119329,2348
119330,2434
119331,2498
119332,2558
119333,2596
119334,2630
119335,2646
119336,2654
119337,2651
119338,2639
119339,2614
119340,2589
119341,2548
119342,2509
119343,2460
119344,2409
119345,2354
119346,2296
119347,2242
119348,2177
119349,2124
119350,2059
119351,2005
119352,1944
119353,1892
119354,1830
119355,1780
119356,1723
119357,1671
119358,1615
119359,1564
119360,1507
119361,1455
119362,1398
119363,1340
119364,1287
119365,1223
119366,1170
119367,1103
119368,1045
119369,982
119370,918
119371,858
119372,792
119373,729
119374,667
119375,602
119376,542
119377,480
119378,418
119379,361
119380,299
119381,243
119382,187
119383,128
119384,78
119385,18
119386,-31
119387,-88
119388,-140
119389,-196
119390,-248
119391,-306
119392,-363
119393,-421
119394,-481
119395,-545
119396,-605
119397,-674
119398,-738
119399,-805
119400,-871
119401,-937
119402,-1000
119403,-1063
119404,-1119
119405,-1170
119406,-1220
119407,-1257
119408,-1294
119409,-1316
119410,-1337
119411,-1347
119412,-1348
119413,-1348
119414,-1333
119415,-1323
119416,-1300
119417,-1281
119418,-1254
119419,-1234
119420,-1207
119421,-1189
119422,-1169
119423,-1151
119424,-1144
119425,-1130
119426,-1131
119427,-1126
119428,-1130
119429,-1132
119430,-1140
119431,-1144
119432,-1153
119433,-1159
119434,-1164
119435,-1169
119436,-1172
119437,-1175
119438,-1174
119439,-1176
119440,-1174
119441,-1175
119442,-1177
119443,-1175
119444,-1181
119445,-1183
119446,-1192
119447,-1197
119448,-1210
119449,-1214
119450,-1229
119451,-1232
119452,-1241
119453,-1245
119454,-1240
119455,-1237
119456,-1219
119457,-1202
119458,-1171
119459,-1137
119460,-1090
119461,-1038
119462,-978
119463,-909
119464,-838
119465,-759
119466,-678
119467,-593
119468,-511
119469,-422
119470,-343
119471,-258
119472,-182
119473,-104
119474,-38
119475,37
119476,93
119477,160
119478,211
119479,269
119480,319
119481,368
119482,416
119483,464
119484,506
119485,555
119486,592
119487,638
119488,675
119489,713
119490,751
119491,779
119492,812
119493,835
119494,858
119495,877
119496,891
119497,899
119498,910
119499,908
119500,915
119501,906
119502,909
119503,896
119504,896
119505,881
119506,877
119507,866
119508,854
119509,848
119510,832
119511,824
119512,809
119513,797
119514,779
119515,768
119516,746
119517,732
119518,708
119519,690
119520,668
119521,646
119522,626
119523,603
119524,581
119525,563
119526,540
119527,525
119528,503
119529,490
119530,468
119531,457
119532,435
119533,421
119534,402
119535,382
119536,362
119537,336
119538,315
119539,284
119540,261
119541,222
119542,198
119543,157
119544,128
119545,91
119546,56
119547,23
119548,-10
119549,-42
119550,-71
119551,-99
119552,-121
119553,-145
119554,-162
119555,-177
119556,-191
119557,-195
119558,-204
119559,-201
119560,-203
119561,-190
119562,-189
119563,-168
119564,-159
119565,-137
119566,-116
119567,-93
119568,-69
119569,-44
119570,-15
119571,9
119572,39
119573,60
119574,91
119575,110
119576,137
119577,157
119578,179
119579,200
119580,222
119581,240
119582,267
119583,286
119584,317
119585,338
119586,375
119587,402
119588,443
119589,475
119590,518
119591,553
119592,599
119593,634
119594,675
119595,708
119596,740
119597,768
119598,789
119599,807
119600,816
119601,822
119602,819
119603,811
119604,799
119605,778
119606,760
119607,727
119608,704
119609,666
119610,635
119611,599
119612,559
119613,523
119614,484
119615,441
119616,403
119617,356
119618,315
119619,269
119620,222
119621,172
119622,126
119623,70
119624,24
119625,-33
119626,-80
119627,-135
119628,-184
119629,-230
119630,-279
119631,-319
119632,-363
119633,-397
119634,-431
119635,-459
119636,-484
119637,-511
119638,-523
119639,-544
119640,-551
119641,-563
119642,-568
119643,-574
119644,-573
119645,-573
119646,-572
119647,-563
119648,-561
119649,-549
119650,-538
119651,-528
119652,-512
119653,-497
119654,-483
119655,-462
119656,-447
119657,-429
119658,-412
119659,-394
119660,-381
119661,-365
119662,-353
119663,-344
119664,-336
119665,-328
119666,-328
119667,-321
119668,-327
119669,-325
119670,-331
119671,-333
119672,-338
119673,-345
119674,-347
119675,-354
119676,-357
119677,-358
119678,-362
119679,-358
119680,-360
119681,-354
119682,-352
119683,-344
119684,-338
119685,-330
119686,-320
119687,-315
119688,-301
119689,-298
119690,-286
119691,-282
119692,-275
119693,-273
119694,-268
119695,-272
119696,-270
119697,-279
119698,-281
119699,-295
119700,-303
119701,-320
119702,-335
119703,-356
119704,-377
119705,-403
119706,-429
119707,-461
119708,-492
119709,-531
119710,-566
119711,-613
119712,-654
119713,-706
119714,-754
119715,-811
119716,-865
119717,-927
119718,-987
119719,-1048
119720,-1118
119721,-1176
119722,-1247
119723,-1309
119724,-1373
119725,-1438
119726,-1496
119727,-1557
119728,-1609
119729,-1666
119730,-1710
119731,-1759
119732,-1798
119733,-1836
119734,-1873
119735,-1897
119736,-1933
119737,-1950
119738,-1977
119739,-1998
119740,-2013
119741,-2040
119742,-2050
119743,-2077
119744,-2094
119745,-2117
119746,-2142
119747,-2166
119748,-2193
119749,-2220
119750,-2249
119751,-2273
119752,-2300
119753,-2319
119754,-2332
119755,-2342
119756,-2336
119757,-2324
119758,-2294
119759,-2253
119760,-2192
119761,-2113
119762,-2018
119763,-1901
119764,-1766
119765,-1616
119766,-1442
119767,-1259
119768,-1056
119769,-844
119770,-617
119771,-389
119772,-139
119773,102
119774,362
119775,618
119776,885
119777,1157
119778,1436
119779,1722
119780,2020
119781,2327
119782,2647
119783,2981
119784,3329
119785,3690
119786,4068
119787,4451
119788,4856
119789,5258
119790,5672
119791,6082
119792,6491
119793,6892
119794,7278
119795,7652
119796,7997
119797,8326
119798,8619
119799,8887
119800,9119
119801,9321
119802,9485
119803,9621
119804,9720
119805,9791
119806,9831
119807,9844
119808,9829
119809,9794
119810,9728
119811,9650
119812,9537
119813,9418
119814,9260
119815,9095
119816,8894
119817,8678
119818,8428
119819,8159
119820,7854
119821,7528
119822,7165
119823,6779
119824,6358
119825,5912
119826,5435
119827,4931
119828,4402
119829,3855
119830,3275
119831,2692
119832,2078
119833,1463
119834,833
119835,198
119836,-439
119837,-1080
119838,-1714
119839,-2341
119840,-2966
119841,-3569
119842,-4169
119843,-4743
119844,-5307
119845,-5846
119846,-6369
119847,-6866
119848,-7345
119849,-7796
119850,-8233
119851,-8633
119852,-9028
119853,-9384
119854,-9726
119855,-10043
119856,-10333
119857,-10603
119858,-10850
119859,-11065
119860,-11263
119861,-11429
119862,-11574
119863,-11688
119864,-11783
119865,-11845
119866,-11893
119867,-11910
119868,-11916
119869,-11899
119870,-11871
119871,-11833
119872,-11780
119873,-11731
119874,-11671
119875,-11610
119876,-11555
119877,-11487
119878,-11429
119879,-11359
119880,-11284
119881,-11199
119882,-11100
119883,-10977
119884,-10833
119885,-10655
119886,-10445
119887,-10193
119888,-9900
119889,-9562
119890,-9177
119891,-8750
119892,-8274
119893,-7760
119894,-7210
119895,-6623
119896,-6016
119897,-5382
119898,-4739
119899,-4082
119900,-3430
119901,-2771
119902,-2130
119903,-1487
119904,-869
119905,-257
119906,334
119907,915
119908,1478
119909,2028
119910,2570
119911,3097
119912,3624
119913,4139
119914,4651
119915,5167
119916,5669
119917,6186
119918,6685
119919,7200
119920,7700
119921,8204
119922,8707
119923,9196
119924,9688
119925,10163
119926,10629
119927,11082
119928,11515
119929,11925
119930,12317
119931,12670
119932,13001
119933,13287
119934,13538
119935,13742
119936,13901
119937,14008
119938,14066
119939,14067
119940,14020
119941,13911
119942,13763
119943,13550
119944,13305
119945,13005
119946,12670
119947,12302
119948,11896
119949,11472
119950,11018
119951,10550
119952,10060
119953,9565
119954,9050
119955,8535
119956,8004
119957,7473
119958,6931
119959,6387
119960,5835
119961,5286
119962,4730
119963,4179
119964,3626
119965,3081
119966,2545
119967,2018
119968,1507
119969,1011
119970,536
119971,86
119972,-346
119973,-745
119974,-1129
119975,-1478
119976,-1810
119977,-2116
119978,-2404
119979,-2673
119980,-2930
119981,-3172
119982,-3409
119983,-3633
119984,-3861
119985,-4077
119986,-4298
119987,-4514
119988,-4727
119989,-4943
119990,-5149
119991,-5353
119992,-5555
119993,-5738
119994,-5925
119995,-6089
119996,-6247
119997,-6390
119998,-6516
119999,-6624
120000,-6723
120001,-6795
120002,-6857
120003,-6897
120004,-6917
120005,-6924
120006,-6904
120007,-6872
120008,-6814
120009,-6741
120010,-6647
120011,-6529
120012,-6398
120013,-6240
120014,-6070
120015,-5879
120016,-5673
120017,-5448
120018,-5215
120019,-4963
120020,-4706
120021,-4438
120022,-4162
120023,-3881
120024,-3599
120025,-3309
120026,-3023
120027,-2733
120028,-2447
120029,-2163
120030,-1881
120031,-1604
120032,-1335
120033,-1069
120034,-818
120035,-567
120036,-340
120037,-114
120038,86
120039,278
120040,449
120041,600
120042,734
120043,845
120044,934
120045,1006
120046,1053
120047,1085
120048,1092
120049,1088
120050,1060
120051,1025
120052,968
120053,910
120054,829
120055,756
120056,655
120057,572
120058,462
120059,367
120060,260
120061,154
120062,55
120063,-56
120064,-149
120065,-249
120066,-345
120067,-424
120068,-518
120069,-582
120070,-661
120071,-719
120072,-778
120073,-826
120074,-874
120075,-910
120076,-947
120077,-976
120078,-1002
120079,-1026
120080,-1046
120081,-1064
120082,-1078
120083,-1090
120084,-1096
120085,-1105
120086,-1101
120087,-1101
120088,-1092
120089,-1079
