,M
113614,-1416
113615,-1034
113616,-650
113617,-276
113618,68
113619,381
113620,646
113621,860
113622,1020
113623,1125
113624,1179
113625,1183
113626,1153
113627,1085
113628,1001
113629,902
113630,798
113631,704
113632,616
113633,547
113634,495
113635,459
113636,446
113637,437
113638,448
113639,456
113640,464
113641,469
113642,457
113643,441
113644,402
113645,352
113646,290
113647,209
113648,134
113649,41
113650,-40
113651,-124
113652,-196
113653,-260
113654,-315
113655,-360
113656,-400
113657,-434
113658,-476
113659,-516
113660,-576
113661,-645
113662,-736
113663,-850
113664,-977
113665,-1131
113666,-1290
113667,-1463
113668,-1630
113669,-1790
113670,-1930
113671,-2041
113672,-2112
113673,-2142
113674,-2114
113675,-2042
113676,-1906
113677,-1729
113678,-1497
113679,-1237
113680,-939
113681,-637
113682,-321
113683,-21
113684,262
113685,515
113686,726
113687,892
113688,1013
113689,1085
113690,1109
113691,1098
113692,1042
113693,975
113694,882
113695,788
113696,698
113697,617
113698,557
113699,525
113700,512
113701,538
113702,583
113703,657
113704,749
113705,854
113706,968
113707,1079
113708,1186
113709,1275
113710,1350
113711,1400
113712,1424
113713,1421
113714,1395
113715,1339
113716,1269
113717,1179
113718,1076
113719,971
113720,863
113721,758
113722,671
113723,587
113724,530
113725,484
113726,460
113727,457
113728,466
113729,491
113730,526
113731,563
113732,600
113733,637
113734,653
113735,663
113736,649
113737,614
113738,560
113739,477
113740,381
113741,256
113742,130
113743,-17
113744,-155
113745,-298
113746,-425
113747,-537
113748,-628
113749,-691
113750,-728
113751,-738
113752,-714
113753,-675
113754,-608
113755,-536
113756,-452
113757,-373
113758,-303
113759,-250
113760,-218
113761,-215
113762,-237
113763,-293
113764,-368
113765,-468
113766,-579
113767,-697
113768,-809
113769,-905
113770,-978
113771,-1016
113772,-1017
113773,-970
113774,-883
113775,-748
113776,-581
113777,-376
113778,-166
113779,66
113780,269
113781,465
113782,609
113783,711
113784,745
113785,713
113786,606
113787,433
113788,187
113789,-107
113790,-450
113791,-818
113792,-1191
113793,-1557
113794,-1887
113795,-2169
113796,-2382
113797,-2517
113798,-2559
113799,-2511
113800,-2361
113801,-2130
113802,-1808
113803,-1432
113804,-991
113805,-538
113806,-59
113807,395
113808,823
113809,1195
113810,1502
113811,1728
113812,1866
113813,1913
113814,1866
113815,1741
113816,1532
113817,1270
113818,951
113819,614
113820,254
113821,-84
113822,-414
113823,-686
113824,-919
113825,-1080
113826,-1175
113827,-1200
113828,-1148
113829,-1038
113830,-861
113831,-640
113832,-379
113833,-95
113834,199
113835,493
113836,771
113837,1026
113838,1248
113839,1428
113840,1570
113841,1663
113842,1719
113843,1733
113844,1715
113845,1669
113846,1601
113847,1527
113848,1433
113849,1357
113850,1267
113851,1197
113852,1130
113853,1070
113854,1021
113855,972
113856,923
113857,873
113858,807
113859,740
113860,642
113861,543
113862,415
113863,282
113864,131
113865,-24
113866,-179
113867,-331
113868,-459
113869,-581
113870,-660
113871,-720
113872,-737
113873,-718
113874,-669
113875,-580
113876,-472
113877,-340
113878,-201
113879,-62
113880,72
113881,179
113882,267
113883,313
113884,323
113885,291
113886,217
113887,103
113888,-39
113889,-213
113890,-401
113891,-592
113892,-789
113893,-955
113894,-1113
113895,-1230
113896,-1311
113897,-1352
113898,-1348
113899,-1299
113900,-1217
113901,-1091
113902,-949
113903,-776
113904,-598
113905,-409
113906,-227
113907,-53
113908,104
113909,247
113910,365
113911,462
113912,534
113913,589
113914,618
113915,635
113916,627
113917,611
113918,573
113919,532
113920,462
113921,392
113922,293
113923,188
113924,59
113925,-84
113926,-247
113927,-420
113928,-612
113929,-804
113930,-1007
113931,-1194
113932,-1384
113933,-1540
113934,-1681
113935,-1779
113936,-1840
113937,-1855
113938,-1818
113939,-1734
113940,-1598
113941,-1415
113942,-1193
113943,-933
113944,-653
113945,-354
113946,-53
113947,244
113948,522
113949,773
113950,993
113951,1165
113952,1299
113953,1378
113954,1417
113955,1401
113956,1352
113957,1256
113958,1143
113959,995
113960,846
113961,679
113962,521
113963,371
113964,232
113965,119
113966,19
113967,-46
113968,-97
113969,-113
113970,-117
113971,-96
113972,-62
113973,-19
113974,37
113975,83
113976,142
113977,177
113978,220
113979,234
113980,249
113981,238
113982,218
113983,183
113984,132
113985,77
113986,8
113987,-59
113988,-132
113989,-198
113990,-259
113991,-313
113992,-349
113993,-376
113994,-381
113995,-374
113996,-344
113997,-303
113998,-240
113999,-167
114000,-81
114001,13
114002,112
114003,215
114004,315
114005,411
114006,498
114007,581
114008,644
114009,703
114010,737
114011,767
114012,773
114013,774
114014,755
114015,725
114016,689
114017,638
114018,585
114019,526
114020,460
114021,399
114022,331
114023,274
114024,-2
114025,2
114026,-2
114027,2
114028,-3
114029,4
114030,-4
114031,4
114032,-3
114033,1
114034,0
114035,-1
114036,1
114037,0
114038,-1
114039,1
114040,-1
114041,1
114042,-1
114043,2
114044,-3
114045,3
114046,-3
114047,3
114048,-2
114049,1
114050,0
114051,-1
114052,1
114053,-1
114054,0
114055,2
114056,-3
114057,3
114058,-3
114059,2
114060,-1
114061,1
114062,-1
114063,1
114064,-1
114065,0
114066,1
114067,-2
114068,4
114069,-5
114070,4
114071,-3
114072,2
114073,0
114074,0
114075,-1
114076,1
114077,-1
114078,2
114079,-1
114080,-1
114081,1
114082,-1
114083,1
114084,0
114085,-1
114086,1
114087,0
114088,-1
114089,1
114090,-1
114091,2
114092,-2
114093,1
114094,-1
114095,1
114096,0
114097,0
114098,-1
114099,0
114100,1
114101,-1
114102,1
114103,-1
114104,0
114105,0
114106,1
114107,-1
114108,1
114109,-2
114110,3
114111,-3
114112,4
114113,-4
114114,2
114115,0
114116,0
114117,1
114118,-2
114119,1
114120,0
114121,0
114122,0
114123,0
114124,0
114125,0
114126,1
114127,-2
114128,1
114129,1
114130,-3
114131,5
114132,-5
114133,4
114134,-4
114135,4
114136,-4
114137,5
114138,-5
114139,4
114140,-3
114141,2
114142,0
114143,-2
114144,3
114145,-3
114146,3
114147,-2
114148,1
114149,-1
114150,1
114151,-1
114152,2
114153,-2
114154,1
114155,-1
114156,1
114157,0
114158,0
114159,0
114160,-1
114161,2
114162,-2
114163,2
114164,-2
114165,2
114166,-1
114167,-1
114168,2
114169,-3
114170,3
114171,-1
114172,-1
114173,1
114174,-1
114175,1
114176,0
114177,-1
114178,1
114179,-1
114180,1
114181,0
114182,-1
114183,1
114184,-1
114185,1
114186,0
114187,-1
114188,1
114189,-1
114190,1
114191,0
114192,0
114193,-1
114194,1
114195,-1
114196,1
114197,0
114198,-1
114199,2
114200,-3
114201,3
114202,-3
114203,3
114204,-2
114205,1
114206,0
114207,-1
114208,2
114209,-2
114210,1
114211,0
114212,-1
114213,2
114214,-2
114215,2
114216,-3
114217,3
114218,-2
114219,1
114220,0
114221,0
114222,-1
114223,2
114224,-2
114225,1
114226,0
114227,0
114228,0
114229,0
114230,0
114231,0
114232,0
114233,0
114234,0
114235,0
114236,1
114237,-1
114238,0
114239,0
114240,0
114241,1
114242,-2
114243,3
114244,-4
114245,4
114246,-4
114247,3
114248,-1
114249,0
114250,1
114251,-2
114252,1
114253,0
114254,-1
114255,2
114256,-1
114257,-1
114258,1
114259,-1
114260,1
114261,0
114262,0
114263,-1
114264,1
114265,-1
114266,2
114267,-2
114268,2
114269,-2
114270,2
114271,-2
114272,1
114273,0
114274,0
114275,1
114276,-1
114277,0
114278,0
114279,0
114280,0
114281,1
114282,-2
114283,3
114284,-4
114285,5
114286,-5
114287,4
114288,-2
114289,0
114290,1
114291,-1
114292,0
114293,1
114294,-1
114295,0
114296,0
114297,0
114298,0
114299,0
114300,0
114301,0
114302,0
114303,1
114304,-2
114305,3
114306,-3
114307,2
114308,-1
114309,1
114310,-1
114311,2
114312,-4
114313,5
114314,-5
114315,4
114316,-2
114317,0
114318,1
114319,-1
114320,1
114321,-1
114322,0
114323,1
114324,-1
114325,1
114326,-1
114327,0
114328,1
114329,-1
114330,0
114331,1
114332,-2
114333,2
114334,-1
114335,0
114336,1
114337,-2
114338,1
114339,0
114340,0
114341,1
114342,-2
114343,1
114344,-1
114345,1
114346,1
114347,-1
114348,0
114349,-1
114350,1
114351,0
114352,1
114353,-2
114354,2
114355,-3
114356,4
114357,-3
114358,2
114359,-1
114360,0
114361,1
114362,-1
114363,0
114364,1
114365,-2
114366,3
114367,-3
114368,2
114369,-1
114370,0
114371,1
114372,-2
114373,2
114374,-1
114375,0
114376,1
114377,-1
114378,-1
114379,2
114380,-1
114381,0
114382,0
114383,0
114384,0
114385,1
114386,-2
114387,1
114388,0
114389,1
114390,-2
114391,3
114392,-5
114393,5
114394,-3
114395,1
114396,1
114397,-2
114398,1
114399,0
114400,-1
114401,2
114402,-1
114403,0
114404,0
114405,-1
114406,2
114407,-2
114408,2
114409,-2
114410,1
114411,0
114412,0
114413,-1
114414,2
114415,-3
114416,4
114417,-4
114418,3
114419,-3
114420,3
114421,-2
114422,1
114423,-1
114424,1
114425,-1
114426,1
114427,-1
114428,1
114429,-1
114430,1
114431,-2
114432,3
114433,-3
114434,3
114435,-3
114436,3
114437,-4
114438,5
114439,-4
114440,2
114441,1
114442,-4
114443,6
114444,-6
114445,5
114446,-4
114447,4
114448,-4
114449,4
114450,-4
114451,3
114452,-2
114453,2
114454,-2
114455,2
114456,-3
114457,4
114458,-4
114459,3
114460,-2
114461,1
114462,-1
114463,2
114464,-2
114465,1
114466,-1
114467,1
114468,0
114469,1
114470,-3
114471,4
114472,-5
114473,6
114474,-6
114475,5
114476,-3
114477,1
114478,0
114479,-1
114480,1
114481,0
114482,-1
114483,2
114484,-3
114485,3
114486,-2
114487,0
114488,2
114489,-3
114490,3
114491,-3
114492,2
114493,-1
114494,1
114495,-1
114496,1
114497,-1
114498,1
114499,0
114500,-1
114501,2
114502,-2
114503,1
114504,1
114505,-3
114506,4
114507,-3
114508,1
114509,0
114510,0
114511,0
114512,0
114513,0
114514,0
114515,0
114516,0
114517,0
114518,-1
114519,2
114520,-2
114521,1
114522,1
114523,-3
114524,3
114525,-2
114526,1
114527,0
114528,-1
114529,2
114530,-3
114531,4
114532,-4
114533,3
114534,-2
114535,0
114536,2
114537,-2
114538,2
114539,-2
114540,0
114541,1
114542,0
114543,-1
114544,2
114545,-4
114546,4
114547,-2
114548,1
114549,0
114550,-2
114551,2
114552,-1
114553,1
114554,0
114555,-1
114556,1
114557,-1
114558,1
114559,-1
114560,1
114561,0
114562,-1
114563,0
114564,1
114565,-1
114566,1
114567,-1
114568,0
114569,1
114570,-1
114571,1
114572,-2
114573,3
114574,-3
114575,2
114576,-1
114577,1
114578,-2
114579,3
114580,-3
114581,1
114582,1
114583,-2
114584,3
114585,-3
114586,3
114587,-4
114588,4
114589,-3
114590,2
114591,-1
114592,0
114593,0
114594,0
114595,1
114596,-2
114597,2
114598,-2
114599,1
114600,2
114601,-4
114602,5
114603,-5
114604,3
114605,0
114606,-2
114607,3
114608,-2
114609,0
114610,1
114611,-1
114612,1
114613,-1
114614,1
114615,-1
114616,1
114617,-1
114618,0
114619,0
114620,1
114621,-1
114622,0
114623,0
114624,-1
114625,2
114626,-2
114627,3
114628,-4
114629,3
114630,-2
114631,1
114632,1
114633,-1
114634,0
114635,0
114636,0
114637,0
114638,1
114639,-1
114640,0
114641,1
114642,-1
114643,1
114644,0
114645,-1
114646,1
114647,-1
114648,2
114649,-3
114650,4
114651,-4
114652,2
114653,-1
114654,1
114655,0
114656,-1
114657,2
114658,-3
114659,2
114660,0
114661,-2
114662,3
114663,-2
114664,1
114665,-1
114666,1
114667,-1
114668,1
114669,0
114670,0
114671,-1
114672,1
114673,-1
114674,1
114675,0
114676,-1
114677,1
114678,-1
114679,1
114680,-1
114681,1
114682,0
114683,-1
114684,1
114685,-1
114686,0
114687,2
114688,-3
114689,2
114690,0
114691,-2
114692,3
114693,-3
114694,2
114695,0
114696,-2
114697,3
114698,-3
114699,2
114700,0
114701,-2
114702,3
114703,-3
114704,1
114705,1
114706,-2
114707,3
114708,-3
114709,2
114710,-2
114711,2
114712,-1
114713,0
114714,1
114715,-1
114716,0
114717,1
114718,-1
114719,0
114720,2
114721,-4
114722,5
114723,-4
114724,2
114725,-1
114726,1
114727,-1
114728,1
114729,-1
114730,0
114731,0
114732,2
114733,-4
114734,5
114735,-5
114736,4
114737,-2
114738,1
114739,-1
114740,1
114741,-1
114742,2
114743,-2
114744,1
114745,-1
114746,1
114747,0
114748,0
114749,-1
114750,2
114751,-3
114752,4
114753,-4
114754,3
114755,-1
114756,-1
114757,2
114758,-2
114759,1
114760,0
114761,-1
114762,2
114763,-3
114764,3
114765,-3
114766,3
114767,-2
114768,1
114769,-2
114770,3
114771,-3
114772,3
114773,-2
114774,1
114775,-1
114776,1
114777,-2
114778,3
114779,-2
114780,1
114781,0
114782,-2
114783,2
114784,-1
114785,1
114786,0
114787,-1
114788,0
114789,1
114790,-1
114791,1
114792,-1
114793,0
114794,1
114795,-1
114796,1
114797,-1
114798,0
114799,1
114800,-1
114801,2
114802,-3
114803,3
114804,-2
114805,1
114806,-1
114807,1
114808,0
114809,-1
114810,2
114811,-3
114812,3
114813,-1
114814,-1
114815,2
114816,-2
114817,2
114818,-2
114819,1
114820,1
114821,-2
114822,2
114823,-2
114824,1
114825,0
114826,0
114827,0
114828,0
114829,0
114830,0
114831,0
114832,0
114833,0
114834,1
114835,-2
114836,2
114837,-2
114838,1
114839,1
114840,-3
114841,4
114842,-4
114843,2
114844,0
114845,-1
114846,2
114847,-3
114848,3
114849,-3
114850,3
114851,-2
114852,0
114853,1
114854,-1
114855,0
114856,1
114857,-2
114858,3
114859,-3
114860,2
114861,-2
114862,3
114863,-2
114864,0
114865,1
114866,-1
114867,1
114868,0
114869,-1
114870,1
114871,-1
114872,1
114873,-1
114874,0
114875,2
114876,-4
114877,5
114878,-5
114879,3
114880,-1
114881,0
114882,1
114883,-1
114884,0
114885,0
114886,1
114887,-1
114888,1
114889,-2
114890,3
114891,-3
114892,3
114893,-2
114894,0
114895,1
114896,-1
114897,1
114898,0
114899,-1
114900,1
114901,-1
114902,1
114903,0
114904,0
114905,-1
114906,2
114907,-3
114908,3
114909,-2
114910,2
114911,-3
114912,3
114913,-3
114914,3
114915,-2
114916,0
114917,1
114918,-2
114919,3
114920,-2
114921,0
114922,2
114923,-4
114924,5
114925,-4
114926,3
114927,-3
114928,2
114929,0
114930,-1
114931,1
114932,-1
114933,0
114934,2
114935,-4
114936,5
114937,-4
114938,2
114939,0
114940,-1
114941,1
114942,0
114943,-1
114944,1
114945,-1
114946,2
114947,-2
114948,1
114949,0
114950,-1
114951,2
114952,-2
114953,1
114954,0
114955,0
114956,-1
114957,2
114958,-2
114959,2
114960,-2
114961,1
114962,0
114963,0
114964,1
114965,-3
114966,4
114967,-4
114968,3
114969,-1
114970,-1
114971,2
114972,-2
114973,1
114974,0
114975,-1
114976,2
114977,-2
114978,0
114979,1
114980,-1
114981,1
114982,-1
114983,0
114984,0
114985,1
114986,-1
114987,0
114988,1
114989,-2
114990,2
114991,-1
114992,0
114993,1
114994,-1
114995,0
114996,0
114997,1
114998,-1
114999,1
115000,-1
115001,0
115002,1
115003,0
115004,0
115005,-1
115006,2
115007,-3
115008,3
115009,-2
115010,1
115011,1
115012,-3
115013,3
115014,-2
115015,0
115016,2
115017,-4
115018,5
115019,-4
115020,2
115021,-1
115022,1
115023,-2
115024,4
115025,-5
115026,4
115027,-2
115028,1
115029,-1
115030,1
115031,-1
115032,1
115033,-1
115034,1
115035,-1
115036,2
115037,-4
115038,5
115039,-5
115040,4
115041,-2
115042,0
115043,0
115044,1
115045,-2
115046,3
115047,-3
115048,2
115049,-1
115050,1
115051,0
115052,-2
115053,3
115054,-3
115055,3
115056,-2
115057,0
115058,0
115059,1
115060,-1
115061,1
115062,-1
115063,0
115064,1
115065,-1
115066,0
115067,1
115068,-1
115069,0
115070,0
115071,0
115072,0
115073,0
115074,0
115075,0
115076,0
115077,0
115078,0
115079,0
115080,0
115081,0
115082,0
115083,0
115084,0
115085,0
115086,0
115087,1
115088,-2
115089,2
115090,-2
115091,2
115092,-1
115093,0
115094,1
115095,-3
115096,4
115097,-4
115098,3
115099,-1
115100,-1
115101,2
115102,-3
115103,3
115104,-2
115105,1
115106,0
115107,-1
115108,1
115109,0
115110,0
115111,0
115112,0
115113,-1
115114,2
115115,-2
115116,3
115117,-4
115118,4
115119,-4
115120,4
115121,-3
115122,1
115123,0
115124,0
115125,0
115126,1
115127,-2
115128,2
115129,-2
115130,2
115131,-2
115132,2
115133,-2
115134,2
115135,-2
115136,2
115137,-2
115138,1
115139,-1
115140,1
115141,0
115142,-1
115143,1
115144,-1
115145,0
115146,2
115147,-3
115148,2
115149,-1
115150,0
115151,2
115152,-3
115153,3
115154,-3
115155,2
115156,-1
115157,1
115158,-1
115159,1
115160,0
115161,-2
115162,3
115163,-3
115164,3
115165,-2
115166,1
115167,-2
115168,3
115169,-3
115170,3
115171,-3
115172,1
115173,1
115174,-2
115175,3
115176,-3
115177,1
115178,1
115179,-2
115180,3
115181,-3
115182,2
115183,-1
115184,0
115185,1
115186,-1
115187,0
115188,1
115189,-2
115190,3
115191,-4
115192,4
115193,-3
115194,2
115195,-2
115196,1
115197,1
115198,-2
115199,1
115200,0
115201,-1
115202,2
115203,-2
115204,0
115205,1
115206,-1
115207,1
115208,-1
115209,0
115210,0
115211,0
115212,0
115213,1
115214,-3
115215,4
115216,-4
115217,3
115218,-2
115219,1
115220,0
115221,0
115222,0
115223,-1
115224,2
115225,-2
115226,2
115227,-2
115228,2
115229,-2
115230,2
115231,-2
115232,2
115233,-2
115234,2
115235,-2
115236,2
115237,-2
115238,1
115239,1
115240,-2
115241,2
115242,-2
115243,1
115244,0
115245,0
115246,0
115247,0
115248,-1
115249,1
115250,0
115251,0
115252,-1
115253,1
115254,-1
115255,1
115256,0
115257,-1
115258,1
115259,-1
115260,1
115261,0
115262,-1
115263,2
115264,-2
115265,1
115266,0
115267,0
115268,0
115269,0
115270,0
115271,-1
115272,3
115273,-4
115274,4
115275,-4
115276,4
115277,-3
115278,2
115279,-1
115280,0
115281,1
115282,-2
115283,2
115284,-1
115285,0
115286,0
115287,0
115288,0
115289,0
115290,-1
115291,2
115292,-2
115293,2
115294,-2
115295,2
115296,-2
115297,2
115298,-2
115299,2
115300,-1
115301,0
115302,0
115303,0
115304,0
115305,0
115306,0
115307,0
115308,0
115309,0
115310,0
115311,-1
115312,2
115313,-3
115314,4
115315,-4
115316,3
115317,-2
115318,1
115319,0
115320,-1
115321,2
115322,-3
115323,4
115324,-4
115325,3
115326,-3
115327,3
115328,-2
115329,2
115330,-2
115331,1
115332,-1
115333,2
115334,-2
115335,2
115336,-3
115337,3
115338,-2
115339,2
115340,-3
115341,3
115342,-2
115343,2
115344,-2
115345,2
115346,-2
115347,2
115348,-2
115349,2
115350,-2
115351,2
115352,-2
115353,2
115354,-2
115355,1
115356,-1
115357,2
115358,-1
115359,-1
115360,2
115361,-2
115362,1
115363,1
115364,-2
115365,2
115366,-2
115367,2
115368,-2
115369,2
115370,-2
115371,1
115372,0
115373,0
115374,0
115375,0
115376,-1
115377,1
115378,0
115379,0
115380,0
115381,-1
115382,2
115383,-3
115384,4
115385,-5
115386,6
115387,-6
115388,5
115389,-4
115390,2
115391,0
115392,0
115393,-1
115394,2
115395,-2
115396,1
115397,1
115398,-2
115399,1
115400,0
115401,0
115402,1
115403,-2
115404,1
115405,0
115406,0
115407,1
115408,-2
115409,1
115410,0
115411,1
115412,-1
115413,1
115414,-1
115415,0
115416,1
115417,0
115418,0
115419,-1
115420,1
115421,-1
115422,2
115423,-2
115424,1
115425,-1
115426,1
115427,-1
115428,1
115429,0
115430,-1
115431,1
115432,-1
