,M
73870,263
73871,346
73872,416
73873,483
73874,531
73875,574
73876,600
73877,615
73878,620
73879,616
73880,606
73881,589
73882,572
73883,546
73884,527
73885,499
73886,474
73887,440
73888,408
73889,364
73890,318
73891,259
73892,196
73893,121
73894,44
73895,-41
73896,-128
73897,-211
73898,-292
73899,-360
73900,-423
73901,-459
73902,-493
73903,-488
73904,-480
73905,-439
73906,-387
73907,-314
73908,-228
73909,-127
73910,-22
73911,96
73912,206
73913,330
73914,439
73915,561
73916,665
73917,777
73918,873
73919,975
73920,1061
73921,1149
73922,1219
73923,1283
73924,1332
73925,1362
73926,1376
73927,1361
73928,1327
73929,1261
73930,1170
73931,1054
73932,909
73933,749
73934,571
73935,383
73936,197
73937,12
73938,-156
73939,-304
73940,-427
73941,-518
73942,-574
73943,-598
73944,-583
73945,-543
73946,-472
73947,-381
73948,-279
73949,-168
73950,-58
73951,42
73952,136
73953,202
73954,260
73955,286
73956,301
73957,290
73958,263
73959,227
73960,172
73961,122
73962,55
73963,0
73964,-68
73965,-123
73966,-189
73967,-239
73968,-305
73969,-355
73970,-415
73971,-470
73972,-517
73973,-568
73974,-598
73975,-626
73976,-626
73977,-609
73978,-564
73979,-489
73980,-382
73981,-244
73982,-76
73983,119
73984,333
73985,558
73986,789
73987,1009
73988,1215
73989,1391
73990,1533
73991,1626
73992,1676
73993,1669
73994,1611
73995,1504
73996,1346
73997,1154
73998,926
73999,675
74000,414
74001,140
74002,-126
74003,-388
74004,-632
74005,-865
74006,-1069
74007,-1263
74008,-1428
74009,-1578
74010,-1701
74011,-1813
74012,-1890
74013,-1959
74014,-1993
74015,-2001
74016,-1982
74017,-1924
74018,-1834
74019,-1708
74020,-1539
74021,-1346
74022,-1117
74023,-867
74024,-612
74025,-343
74026,-96
74027,134
74028,331
74029,477
74030,576
74031,614
74032,591
74033,513
74034,377
74035,205
74036,-10
74037,-229
74038,-468
74039,-679
74040,-881
74041,-1034
74042,-1151
74043,-1213
74044,-1228
74045,-1189
74046,-1117
74047,-998
74048,-867
74049,-714
74050,-569
74051,-425
74052,-307
74053,-202
74054,-136
74055,-83
74056,-73
74057,-66
74058,-94
74059,-126
74060,-173
74061,-234
74062,-305
74063,-399
74064,-526
74065,-690
74066,-919
74067,-1218
74068,-1612
74069,-2108
74070,-2723
74071,-3452
74072,-4312
74073,-5263
74074,-6323
74075,-7427
74076,-8572
74077,-9692
74078,-10751
74079,-11698
74080,-12472
74081,-13039
74082,-13340
74083,-13352
74084,-13038
74085,-12390
74086,-11401
74087,-10084
74088,-8462
74089,-6566
74090,-4444
74091,-2145
74092,273
74093,2756
74094,5230
74095,7664
74096,9977
74097,12150
74098,14128
74099,15886
74100,17410
74101,18674
74102,19687
74103,20429
74104,20931
74105,21172
74106,21192
74107,20978
74108,20566
74109,19952
74110,19168
74111,18211
74112,17120
74113,15890
74114,14565
74115,13144
74116,11672
74117,10160
74118,8648
74119,7159
74120,5720
74121,4369
74122,3113
74123,1993
74124,1004
74125,168
74126,-521
74127,-1068
74128,-1489
74129,-1800
74130,-2037
74131,-2220
74132,-2383
74133,-2573
74134,-2791
74135,-3096
74136,-3482
74137,-3977
74138,-4577
74139,-5285
74140,-6079
74141,-6956
74142,-7866
74143,-8806
74144,-9713
74145,-10582
74146,-11357
74147,-12022
74148,-12542
74149,-12907
74150,-13089
74151,-13104
74152,-12919
74153,-12575
74154,-12049
74155,-11382
74156,-10568
74157,-9644
74158,-8608
74159,-7500
74160,-6316
74161,-5084
74162,-3817
74163,-2519
74164,-1217
74165,86
74166,1375
74167,2628
74168,3840
74169,4975
74170,6032
74171,6969
74172,7782
74173,8433
74174,8913
74175,9195
74176,9275
74177,9136
74178,8780
74179,8217
74180,7447
74181,6503
74182,5403
74183,4178
74184,2870
74185,1512
74186,140
74187,-1191
74188,-2474
74189,-3646
74190,-4705
74191,-5622
74192,-6382
74193,-6992
74194,-7439
74195,-7748
74196,-7916
74197,-7980
74198,-7946
74199,-7849
74200,-7704
74201,-7539
74202,-7372
74203,-7224
74204,-7105
74205,-7030
74206,-6997
74207,-7027
74208,-7094
74209,-7221
74210,-7377
74211,-7575
74212,-7788
74213,-8018
74214,-8240
74215,-8454
74216,-8634
74217,-8778
74218,-8861
74219,-8877
74220,-8809
74221,-8644
74222,-8366
74223,-7974
74224,-7439
74225,-6775
74226,-5955
74227,-4994
74228,-3883
74229,-2628
74230,-1243
74231,263
74232,1872
74233,3555
74234,5296
74235,7060
74236,8814
74237,10533
74238,12176
74239,13715
74240,15118
74241,16361
74242,17407
74243,18259
74244,18872
74245,19268
74246,19414
74247,19332
74248,19017
74249,18488
74250,17753
74251,16846
74252,15775
74253,14578
74254,13278
74255,11908
74256,10490
74257,9065
74258,7647
74259,6271
74260,4956
74261,3724
74262,2581
74263,1564
74264,642
74265,-134
74266,-808
74267,-1350
74268,-1786
74269,-2121
74270,-2358
74271,-2531
74272,-2630
74273,-2693
74274,-2719
74275,-2730
74276,-2735
74277,-2747
74278,-2772
74279,-2818
74280,-2887
74281,-2978
74282,-3094
74283,-3226
74284,-3376
74285,-3529
74286,-3689
74287,-3840
74288,-3982
74289,-4105
74290,-4208
74291,-4283
74292,-4334
74293,-4350
74294,-4342
74295,-4296
74296,-4232
74297,-4130
74298,-4009
74299,-3858
74300,-3687
74301,-3486
74302,-3270
74303,-3022
74304,-2760
74305,-2465
74306,-2157
74307,-1817
74308,-1469
74309,-1093
74310,-716
74311,-320
74312,66
74313,453
74314,822
74315,1163
74316,1483
74317,1748
74318,1979
74319,2141
74320,2256
74321,2299
74322,2285
74323,2202
74324,2066
74325,1865
74326,1628
74327,1337
74328,1026
74329,683
74330,329
74331,-28
74332,-389
74333,-733
74334,-1074
74335,-1384
74336,-1691
74337,-1960
74338,-2228
74339,-2465
74340,-2694
74341,-2911
74342,-3115
74343,-3316
74344,-3511
74345,-3699
74346,-3885
74347,-4063
74348,-4228
74349,-4386
74350,-4520
74351,-4631
74352,-4718
74353,-4762
74354,-4780
74355,-4745
74356,-4673
74357,-4556
74358,-4391
74359,-4198
74360,-3953
74361,-3694
74362,-3402
74363,-3099
74364,-2789
74365,-2477
74366,-2174
74367,-1886
74368,-1611
74369,-1362
74370,-1129
74371,-919
74372,-729
74373,-543
74374,-378
74375,-201
74376,-30
74377,157
74378,362
74379,580
74380,829
74381,1093
74382,1386
74383,1690
74384,2013
74385,2337
74386,2660
74387,2976
74388,3265
74389,3534
74390,3762
74391,3953
74392,4095
74393,4192
74394,4242
74395,4243
74396,4209
74397,4129
74398,4030
74399,3900
74400,3762
74401,3611
74402,3462
74403,3314
74404,3181
74405,3048
74406,2936
74407,2830
74408,2731
74409,2648
74410,2556
74411,2472
74412,2382
74413,2282
74414,2181
74415,2061
74416,1937
74417,1801
74418,1659
74419,1509
74420,1358
74421,1207
74422,1057
74423,916
74424,774
74425,649
74426,521
74427,410
74428,291
74429,186
74430,72
74431,-38
74432,-156
74433,-282
74434,-412
74435,-551
74436,-692
74437,-844
74438,-984
74439,-1136
74440,-1261
74441,-1390
74442,-1489
74443,-1573
74444,-1627
74445,-1657
74446,-1655
74447,-1626
74448,-1571
74449,-1484
74450,-1384
74451,-1259
74452,-1125
74453,-983
74454,-834
74455,-688
74456,-545
74457,-410
74458,-285
74459,-167
74460,-62
74461,32
74462,121
74463,195
74464,268
74465,334
74466,389
74467,4
74468,-3
74469,1
74470,0
74471,0
74472,1
74473,-1
74474,0
74475,-1
74476,2
74477,-1
74478,0
74479,1
74480,-2
74481,1
74482,1
74483,-2
74484,3
74485,-3
74486,1
74487,1
74488,-1
74489,0
74490,1
74491,-2
74492,3
74493,-4
74494,4
74495,-3
74496,2
74497,-1
74498,0
74499,0
74500,0
74501,0
74502,0
74503,0
74504,0
74505,0
74506,0
74507,0
74508,0
74509,0
74510,0
74511,1
74512,-2
74513,2
74514,-2
74515,2
74516,-1
74517,0
74518,0
74519,-1
74520,3
74521,-3
74522,1
74523,0
74524,-1
74525,3
74526,-3
74527,2
74528,-1
74529,0
74530,1
74531,-1
74532,1
74533,-1
74534,1
74535,-1
74536,0
74537,1
74538,-1
74539,0
74540,1
74541,-2
74542,3
74543,-3
74544,2
74545,0
74546,-2
74547,3
74548,-3
74549,2
74550,-1
74551,1
74552,-1
74553,1
74554,0
74555,-1
74556,1
74557,0
74558,-1
74559,2
74560,-1
74561,0
74562,1
74563,-2
74564,2
74565,-1
74566,0
74567,1
74568,-2
74569,2
74570,-1
74571,0
74572,0
74573,0
74574,-1
74575,2
74576,-2
74577,2
74578,-2
74579,1
74580,-1
74581,1
74582,0
74583,-1
74584,1
74585,-1
74586,1
74587,-2
74588,4
74589,-6
74590,7
74591,-7
74592,5
74593,-2
74594,1
74595,-1
74596,0
74597,0
74598,0
74599,1
74600,-1
74601,0
74602,1
74603,-2
74604,2
74605,-1
74606,0
74607,1
74608,-2
74609,2
74610,-1
74611,0
74612,1
74613,-2
74614,2
74615,-2
74616,2
74617,-1
74618,0
74619,1
74620,-2
74621,2
74622,-1
74623,0
74624,1
74625,-1
74626,-1
74627,3
74628,-3
74629,2
74630,-1
74631,-1
74632,3
74633,-3
74634,2
74635,-1
74636,0
74637,2
74638,-3
74639,2
74640,-1
74641,1
74642,-1
74643,1
74644,-1
74645,0
74646,2
74647,-3
74648,3
74649,-2
74650,0
74651,1
74652,-1
74653,1
74654,0
74655,-1
74656,1
74657,-1
74658,0
74659,1
74660,-1
74661,1
74662,-1
74663,0
74664,1
74665,-1
74666,0
74667,1
74668,-2
74669,3
74670,-3
74671,2
74672,-1
74673,1
74674,-2
74675,2
74676,-1
74677,1
74678,-2
74679,3
74680,-4
74681,4
74682,-3
74683,2
74684,-1
74685,1
74686,-2
74687,1
74688,1
74689,-1
74690,1
74691,-1
74692,0
74693,0
74694,2
74695,-3
74696,3
74697,-2
74698,0
74699,2
74700,-2
74701,1
74702,0
74703,-1
74704,1
74705,-1
74706,2
74707,-2
74708,2
74709,-3
74710,3
74711,-3
74712,4
74713,-3
74714,1
74715,0
74716,-1
74717,2
74718,-2
74719,2
74720,-3
74721,4
74722,-4
74723,3
74724,-2
74725,1
74726,0
74727,-1
74728,1
74729,-1
74730,2
74731,-2
74732,1
74733,-1
74734,0
74735,2
74736,-2
74737,1
74738,0
74739,-2
74740,3
74741,-2
74742,1
74743,0
74744,0
74745,-1
74746,2
74747,-2
74748,2
74749,-2
74750,2
74751,-1
74752,0
74753,1
74754,-2
74755,2
74756,-1
74757,0
74758,1
74759,-1
74760,0
74761,0
74762,1
74763,-1
74764,1
74765,-1
74766,0
74767,1
74768,-1
74769,1
74770,0
74771,-2
74772,3
74773,-3
74774,2
74775,-1
74776,0
74777,1
74778,-1
74779,0
74780,1
74781,-2
74782,2
74783,-1
74784,0
74785,1
74786,-1
74787,0
74788,1
74789,-2
74790,3
74791,-4
74792,5
74793,-5
74794,4
74795,-3
74796,2
74797,-1
74798,1
74799,-1
74800,0
74801,1
74802,-1
74803,2
74804,-3
74805,2
74806,-1
74807,2
74808,-2
74809,1
74810,-2
74811,3
74812,-2
74813,1
74814,0
74815,-1
74816,1
74817,0
74818,-1
74819,2
74820,-2
74821,1
74822,-1
74823,1
74824,0
74825,-1
74826,1
74827,-1
74828,1
74829,-1
74830,1
74831,-1
74832,1
74833,0
74834,-1
74835,1
74836,-1
74837,1
74838,-1
74839,1
74840,-1
74841,1
74842,-1
74843,0
74844,1
74845,-2
74846,3
74847,-3
74848,3
74849,-2
74850,1
74851,0
74852,-1
74853,1
74854,0
74855,-1
74856,2
74857,-2
74858,1
74859,0
74860,-1
74861,1
74862,-1
74863,1
74864,-1
74865,1
74866,-1
74867,1
74868,-2
74869,3
74870,-3
74871,3
74872,-3
74873,3
74874,-3
74875,3
74876,-2
74877,1
74878,0
74879,-1
74880,1
74881,0
74882,0
74883,0
74884,-1
74885,2
74886,-2
74887,1
74888,0
74889,-1
74890,2
74891,-1
74892,-1
74893,1
74894,-1
74895,2
74896,-2
74897,2
74898,-3
74899,3
74900,-2
74901,1
74902,0
74903,0
74904,-2
74905,4
74906,-5
74907,4
74908,-2
74909,0
74910,2
74911,-3
74912,3
74913,-3
74914,2
74915,0
74916,-1
74917,2
74918,-3
74919,3
74920,-2
74921,1
74922,0
74923,-1
74924,2
74925,-2
74926,2
74927,-2
74928,2
74929,-2
74930,2
74931,-2
74932,2
74933,-2
74934,2
74935,-3
74936,4
74937,-4
74938,4
74939,-4
74940,4
74941,-4
74942,4
74943,-3
74944,2
74945,-1
74946,0
74947,0
74948,1
74949,-1
74950,0
74951,0
74952,0
74953,0
74954,1
74955,-2
74956,1
74957,1
74958,-2
74959,2
74960,-1
74961,0
74962,0
74963,1
74964,-2
74965,2
74966,-1
74967,-1
74968,3
74969,-4
74970,4
74971,-5
74972,5
74973,-4
74974,3
74975,-2
74976,1
74977,-2
74978,3
74979,-3
74980,3
74981,-3
74982,3
74983,-3
74984,3
74985,-2
74986,0
74987,2
74988,-3
74989,3
74990,-2
74991,1
74992,0
74993,-1
74994,1
74995,-1
74996,1
74997,0
74998,-1
74999,1
75000,-1
75001,1
75002,0
75003,-1
75004,1
75005,-1
75006,1
75007,-1
75008,1
75009,-1
75010,1
75011,-1
75012,1
75013,-1
75014,0
75015,1
75016,-1
75017,1
75018,-1
75019,0
75020,1
75021,-1
75022,1
75023,-1
75024,0
75025,1
75026,-1
75027,2
75028,-3
75029,3
75030,-3
75031,3
75032,-1
75033,-2
75034,4
75035,-5
75036,5
75037,-4
75038,3
75039,-3
75040,3
75041,-2
75042,0
75043,1
75044,-1
75045,0
75046,1
75047,-1
75048,0
75049,0
75050,0
75051,0
75052,0
75053,0
75054,0
75055,-1
75056,2
75057,-3
75058,3
75059,-2
75060,0
75061,2
75062,-3
75063,3
75064,-2
75065,0
75066,2
75067,-3
75068,3
75069,-3
75070,3
75071,-3
75072,3
75073,-2
75074,1
75075,-1
75076,1
75077,-1
75078,2
75079,-2
75080,1
75081,-1
75082,1
75083,-1
75084,1
75085,-1
75086,1
75087,-2
75088,2
75089,-1
75090,0
75091,1
75092,-2
75093,1
75094,1
75095,-2
75096,3
75097,-4
75098,3
75099,-2
75100,2
75101,-2
75102,2
75103,-3
75104,4
75105,-4
75106,3
75107,-2
75108,1
75109,0
75110,-1
75111,2
75112,-2
75113,2
75114,-3
75115,4
75116,-4
75117,4
75118,-3
75119,2
75120,-1
75121,1
75122,-1
75123,0
75124,1
75125,-1
75126,1
75127,-1
75128,1
75129,-1
75130,0
75131,1
75132,-2
75133,3
75134,-3
75135,2
75136,-1
75137,0
75138,0
75139,1
75140,-2
75141,2
75142,-1
75143,-1
75144,3
75145,-4
75146,3
75147,-1
75148,0
75149,0
75150,1
75151,-3
75152,5
75153,-6
75154,5
75155,-3
75156,1
75157,1
75158,-2
75159,1
75160,0
75161,0
75162,0
75163,0
75164,-1
75165,1
75166,1
75167,-2
75168,1
75169,0
75170,-1
75171,2
75172,-1
75173,-1
75174,2
75175,-2
75176,1
75177,0
75178,0
75179,0
75180,0
75181,-1
75182,2
75183,-2
75184,2
75185,-2
75186,1
75187,0
75188,-1
75189,2
75190,-2
75191,2
75192,-3
75193,4
75194,-4
75195,4
75196,-3
75197,2
75198,-1
75199,0
75200,1
75201,-2
75202,3
75203,-3
75204,2
75205,-1
75206,0
75207,1
75208,-1
75209,1
75210,-2
75211,3
75212,-4
75213,5
75214,-5
75215,4
75216,-3
75217,2
75218,-1
75219,0
75220,1
75221,-1
75222,0
75223,0
75224,1
75225,-2
75226,3
75227,-3
75228,1
75229,1
75230,-2
75231,1
75232,0
75233,0
75234,0
75235,0
75236,0
75237,-1
75238,2
75239,-2
75240,1
75241,1
75242,-2
75243,2
75244,-2
75245,1
75246,0
75247,0
75248,0
75249,0
75250,0
75251,0
75252,0
75253,0
75254,-1
75255,2
75256,-2
75257,2
75258,-2
75259,0
75260,2
75261,-3
75262,3
75263,-2
75264,0
75265,2
75266,-4
75267,5
75268,-4
75269,3
75270,-2
75271,0
75272,1
75273,-1
75274,2
75275,-3
75276,3
75277,-3
75278,3
75279,-2
75280,0
75281,1
75282,-1
75283,1
75284,-1
75285,1
75286,-2
75287,3
75288,-2
75289,1
75290,-2
75291,2
75292,-1
75293,1
75294,0
75295,-2
75296,2
75297,-1
75298,0
75299,1
75300,-2
75301,2
75302,-1
75303,0
75304,0
75305,0
75306,0
75307,0
75308,0
75309,0
75310,-1
75311,2
75312,-3
75313,4
75314,-4
75315,3
75316,-3
75317,4
75318,-4
75319,4
75320,-4
75321,3
75322,-2
75323,2
75324,-2
75325,2
75326,-3
75327,3
75328,-2
75329,1
75330,0
75331,-1
75332,1
75333,-1
75334,1
75335,-1
75336,0
75337,2
75338,-3
75339,3
75340,-2
75341,1
75342,-1
75343,2
75344,-3
75345,3
75346,-2
75347,0
75348,1
75349,-1
75350,0
75351,0
75352,1
75353,-2
75354,3
75355,-4
75356,3
75357,-1
75358,1
75359,-1
75360,0
75361,0
75362,0
75363,1
75364,-1
75365,0
75366,0
75367,1
75368,-2
75369,2
75370,-2
75371,1
75372,1
75373,-1
75374,-1
75375,2
75376,-3
75377,4
75378,-2
75379,-1
75380,2
75381,-3
75382,4
75383,-3
75384,1
75385,1
75386,-3
75387,4
75388,-4
75389,3
75390,-1
75391,-1
75392,2
75393,-2
75394,2
75395,-1
75396,0
75397,-1
75398,2
75399,-2
75400,3
75401,-3
75402,2
75403,-2
75404,1
75405,0
75406,0
75407,0
75408,0
75409,0
75410,-1
75411,2
75412,-2
75413,2
75414,-3
75415,3
75416,-2
75417,2
75418,-2
75419,1
75420,-1
75421,1
75422,0
75423,-1
75424,2
75425,-2
75426,0
75427,1
75428,0
75429,-1
75430,2
75431,-3
75432,2
75433,0
75434,-1
75435,2
75436,-3
75437,3
75438,-2
75439,1
75440,0
75441,0
75442,-1
75443,3
75444,-4
75445,3
75446,-1
75447,-1
75448,3
75449,-3
75450,1
75451,1
75452,-2
75453,3
75454,-3
75455,2
75456,-2
75457,2
75458,-1
75459,0
75460,1
75461,-2
75462,2
75463,-2
75464,2
75465,-2
75466,2
75467,-2
75468,1
75469,1
75470,-2
75471,2
75472,-2
75473,2
75474,-1
75475,0
75476,1
75477,-2
75478,3
75479,-3
75480,2
75481,-1
75482,1
75483,-1
75484,0
75485,1
75486,-1
75487,0
75488,1
75489,-2
75490,2
75491,-1
75492,0
75493,1
75494,-2
75495,3
75496,-4
75497,4
75498,-3
75499,2
75500,-1
75501,1
75502,-2
75503,3
75504,-3
75505,3
75506,-3
75507,3
75508,-2
75509,1
75510,0
75511,-1
75512,2
75513,-2
75514,1
75515,-1
75516,1
75517,-1
75518,2
75519,-3
75520,2
75521,-1
75522,1
75523,-1
75524,1
75525,-1
75526,1
75527,-1
75528,1
75529,-1
75530,1
75531,-1
75532,1
75533,-1
75534,2
75535,-3
75536,2
75537,-1
75538,2
75539,-2
75540,2
75541,-4
75542,5
75543,-5
75544,5
75545,-4
75546,2
75547,0
75548,-1
75549,0
75550,1
75551,-1
75552,1
75553,0
75554,-1
75555,1
75556,-1
75557,2
75558,-3
75559,3
75560,-2
75561,0
75562,2
75563,-2
75564,0
75565,2
75566,-3
75567,3
75568,-3
75569,3
75570,-2
75571,2
75572,-2
75573,1
75574,-1
75575,2
75576,-1
75577,-1
75578,2
75579,-3
75580,4
75581,-3
75582,1
75583,0
75584,-1
75585,2
75586,-2
75587,1
75588,0
75589,-1
75590,2
75591,-3
75592,3
75593,-3
75594,3
75595,-3
75596,3
75597,-3
75598,2
75599,-1
75600,0
75601,1
75602,-1
75603,0
75604,0
75605,1
75606,-1
75607,1
75608,-1
75609,0
75610,1
75611,0
75612,-1
75613,2
75614,-2
75615,1
75616,0
75617,0
75618,0
75619,0
75620,0
75621,1
75622,-2
75623,3
75624,-4
75625,5
75626,-4
75627,3
75628,-3
75629,2
75630,0
75631,-1
75632,1
75633,-1
75634,1
75635,-2
75636,3
75637,-4
75638,3
75639,0
75640,-3
75641,4
75642,-4
75643,3
75644,-2
75645,1
75646,0
75647,-1
75648,1
75649,0
75650,-1
75651,1
75652,0
75653,-1
75654,1
75655,0
75656,-1
75657,1
75658,-1
75659,1
75660,-1
75661,1
75662,-1
75663,0
75664,1
75665,-1
75666,1
75667,0
75668,-2
75669,3
75670,-3
75671,3
75672,-1
75673,-1
75674,1
75675,-1
75676,1
75677,0
75678,0
75679,0
75680,-1
75681,1
75682,0
75683,-1
75684,2
75685,-2
75686,1
75687,0
75688,0
75689,-1
75690,2
75691,-2
75692,2
75693,-2
75694,2
75695,-2
75696,2
75697,-1
75698,0
75699,0
75700,1
75701,-1
75702,0
75703,0
75704,0
75705,1
75706,-1
75707,0
75708,0
75709,0
75710,1
75711,-1
75712,-1
75713,2
75714,-2
75715,2
75716,-1
75717,0
75718,-1
75719,2
75720,-2
75721,1
75722,1
75723,-2
75724,2
75725,-1
75726,-1
75727,2
75728,-1
75729,0
75730,0
75731,0
75732,0
75733,0
75734,0
75735,0
75736,0
75737,0
75738,0
75739,0
75740,1
75741,-2
75742,2
75743,-1
75744,0
75745,1
75746,-1
75747,0
75748,1
75749,-2
75750,3
75751,-3
75752,2
75753,-1
75754,0
75755,1
75756,-1
75757,-1
75758,3
75759,-3
75760,2
75761,-1
75762,0
75763,0
75764,1
75765,-2
75766,2
75767,-2
75768,2
75769,-1
75770,0
75771,0
75772,0
75773,0
75774,1
75775,-2
75776,2
75777,-1
75778,-1
75779,3
75780,-3
75781,2
75782,-1
75783,-1
75784,2
75785,-1
75786,1
75787,-2
75788,2
75789,-2
75790,2
75791,-1
75792,1
75793,-1
75794,1
75795,-2
75796,2
75797,-1
75798,1
75799,0
75800,-2
75801,3
75802,-3
75803,2
75804,0
75805,-2
75806,4
75807,-5
75808,5
75809,-4
75810,2
75811,0
75812,-2
75813,3
75814,-3
75815,3
75816,-3
75817,2
75818,-1
75819,1
75820,-1
75821,1
75822,-1
75823,1
75824,-1
75825,1
75826,-1
75827,1
75828,-1
75829,1
75830,-1
75831,1
75832,-2
75833,3
75834,-3
75835,3
75836,-3
75837,2
75838,-1
75839,1
75840,0
75841,-1
75842,1
75843,-1
75844,2
75845,-2
75846,2
75847,-3
75848,3
75849,-2
75850,2
75851,-3
75852,3
75853,-2
75854,1
75855,0
75856,-1
75857,1
75858,0
75859,0
75860,-1
75861,2
75862,-3
75863,4
75864,-4
75865,4
75866,-4
75867,3
75868,-2
75869,2
75870,-2
75871,2
75872,-2
75873,2
75874,-1
75875,0
75876,0
75877,0
75878,0
75879,1
75880,-1
75881,0
75882,0
75883,0
75884,0
75885,1
75886,-2
75887,2
75888,-2
75889,2
75890,-1
75891,1
75892,-2
75893,2
75894,-2
75895,2
75896,-1
75897,0
75898,0
75899,1
75900,-2
75901,2
75902,-2
75903,2
75904,-1
75905,1
75906,-2
75907,2
75908,-2
75909,2
75910,-1
75911,1
75912,-2
75913,2
75914,-1
75915,0
75916,1
75917,-1
75918,1
75919,-1
75920,1
75921,-2
75922,2
75923,-1
75924,1
75925,-1
75926,1
75927,-2
75928,2
75929,-1
75930,0
75931,2
75932,-3
75933,3
75934,-3
75935,2
75936,0
75937,-1
75938,1
75939,-1
75940,1
75941,-1
75942,2
75943,-4
75944,4
75945,-3
75946,2
75947,-1
75948,1
75949,-2
75950,2
75951,-2
75952,2
75953,-2
75954,2
75955,-2
75956,2
75957,-2
75958,1
75959,1
75960,-2
75961,2
75962,-2
75963,2
75964,-1
75965,0
75966,0
75967,0
75968,0
75969,0
75970,0
75971,-1
75972,2
75973,-2
75974,2
75975,-2
75976,1
75977,0
75978,0
75979,0
75980,0
75981,0
75982,0
75983,0
75984,-1
75985,2
75986,-2
75987,2
75988,-2
75989,1
75990,-1
75991,2
75992,-3
75993,3
75994,-3
75995,3
75996,-3
75997,3
75998,-3
75999,1
76000,1
76001,-2
76002,2
76003,-1
76004,-1
76005,2
76006,-2
76007,1
76008,1
76009,-2
76010,2
76011,-2
76012,1
76013,0
76014,0
76015,0
76016,0
76017,-1
76018,1
76019,-1
76020,1
76021,-1
76022,1
76023,-2
76024,3
76025,-3
76026,2
76027,-1
76028,0
76029,1
76030,-1
76031,0
76032,1
76033,-1
76034,1
76035,-1
76036,0
76037,1
76038,-1
76039,1
76040,-1
76041,1
76042,-2
76043,3
76044,-2
76045,0
76046,2
76047,-3
76048,2
76049,0
76050,-1
76051,1
76052,-1
76053,1
76054,-1
76055,1
76056,-1
76057,0
76058,1
76059,-2
76060,3
76061,-3
76062,1
76063,1
76064,-2
76065,2
76066,-1
76067,0
76068,1
76069,-1
76070,1
76071,-1
76072,1
76073,-1
76074,1
76075,0
76076,-1
76077,1
76078,-1
76079,0
76080,2
76081,-3
76082,3
76083,-3
76084,6324
76085,7113
76086,7865
76087,8539
76088,9157
76089,9683
76090,10131
76091,10487
76092,10741
76093,10910
76094,10969
76095,10945
76096,10820
76097,10608
76098,10314
76099,9937
76100,9490
76101,8975
76102,8394
76103,7761
76104,7069
76105,6333
76106,5549
76107,4723
76108,3859
76109,2954
76110,2021
76111,1053
76112,59
76113,-955
76114,-1989
76115,-3032
76116,-4075
76117,-5116
76118,-6139
76119,-7135
76120,-8098
76121,-9010
76122,-9864
76123,-10651
76124,-11356
76125,-11972
76126,-12495
76127,-12910
76128,-13219
76129,-13416
76130,-13496
76131,-13460
76132,-13312
76133,-13043
76134,-12668
76135,-12185
76136,-11590
76137,-10908
76138,-10119
76139,-9250
76140,-8293
76141,-7261
76142,-6157
